fonte_dados,categoria_macro,genero,cor,idade,faixa_etaria,municipio,bairro,sexo,cutis
violencia_domestica,violencia_social,,,35.0,35_44,VILA VELHA,RIO MARINHO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,VENDA NOVA DO IMIGRANTE,ALTO VICOSINHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,VILA VELHA,VALE ENCANTADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,PINHEIROS,VILA NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,MIMOSO DO SUL,SAO JOSE DAS TORRES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,VILA VELHA,SAO CONRADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,ALEGRE,VILA DO SUL,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,COLATINA,COLUMBIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,DORES DO RIO PRETO,PATRIMONIO MUNDO NOVO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,SANTA TERESA,SANTA LUCIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,AFONSO CLAUDIO,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,TAQUARA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,SERRA DOURADA II,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,ITAPEMIRIM,ROSA MEIRELES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,IBATIBA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,COLATINA,HONORIO FRAGA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,VILA VELHA,JABURUNA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,43.0,35_44,ARACRUZ,SEGATO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,IBITIRAMA,ANTONIO PEREIRA NETO,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,JERONIMO MONTEIRO,VILA CRUZEIRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,VILA VELHA,COQUEIRAL DE ITAPARICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,JOAO NEIVA,SANTA LUZIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,PEDRO CANARIO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,VIANA,BOM PASTOR,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,SERRA,VALPARAISO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,COLATINA,LACE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,48.0,45_54,SERRA,CARAPINA GRANDE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,49.0,45_54,VILA VELHA,COBILANDIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,CARIACICA,PARQUE GRAMADO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,MARILANDIA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,51.0,45_54,COLATINA,CARLOS GERMANO NAUMANN,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,SERRA,LAGOA DE JACARAIPE,FEMININO,PARDA
violencia_domestica,violencia_social,,,54.0,45_54,GUARAPARI,AEROPORTO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,54.0,45_54,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,NEGRA
violencia_domestica,violencia_social,,,55.0,55_64,LINHARES,BEBEDOURO,FEMININO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,NOVA VENECIA,ALTOE,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,59.0,55_64,BARRA DE SAO FRANCISCO,MONTE SINAI,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,61.0,55_64,SERRA,VALPARAISO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,7.0,0_14,VILA VELHA,JABURUNA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,17.0,15_17,SERRA,CARAPINA GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,VILA VELHA,JABURUNA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,SERRA,PLANALTO SERRANO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,VITORIA,SANTA MARTHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,CARIACICA,SANTA BARBARA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,BARRAMARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,CARIACICA,CARIACICA SEDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,VIANA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,SERRA,CAMPINHO DA SERRA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,CACHOEIRO DE ITAPEMIRIM,COUTINHO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,BARRA DE SAO FRANCISCO,BAIRRO CRUZEIRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,VILA PAVAO,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,VILA VELHA,DIVINO ESPIRITO SANTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,BOA ESPERANCA,NOVA CIDADE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,CARIACICA,MORADA DE SANTA FE,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,CARIACICA,ITAQUARI,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,CARIACICA,SAO FRANCISCO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,VILA VELHA,SAO CONRADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,VILA VELHA,COCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,ARACRUZ,RESERVA INDIGENA DE PAU BRASIL,MASCULINO,INDIGENA
violencia_domestica,violencia_social,,,41.0,35_44,VILA VELHA,BARRAMARES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,BARRA DE SAO FRANCISCO,ESTRELA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,MARILANDIA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,GUARAPARI,KUBITSCHEK,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,CASTELO,SANTA BARBARA,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VITORIA,MARUIPE,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VELHA,ILHA DAS FLORES,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,ARACRUZ,RESERVA INDIGENA DE PAU BRASIL,FEMININO,INDIGENA
violencia_domestica,violencia_social,,,47.0,45_54,CACHOEIRO DE ITAPEMIRIM,MONTE CRISTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,CARIACICA,VILA INDEPENDENCIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,AFONSO CLAUDIO,SERRA PELADA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,CARIACICA,CAMPO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,SERRA,RESIDENCIAL JACARAIPE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,51.0,45_54,ITAPEMIRIM,ITAOCA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,54.0,45_54,PRESIDENTE KENNEDY,JIBOIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,55.0,55_64,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,BRANCA
violencia_domestica,violencia_social,,,57.0,55_64,CARIACICA,SANTO ANDRE,FEMININO,PARDA
violencia_domestica,violencia_social,,,60.0,55_64,VIANA,UNIVERSAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,61.0,55_64,CARIACICA,CAMPO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,63.0,55_64,LINHARES,BEBEDOURO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,71.0,65_PLUS,AFONSO CLAUDIO,SERRA PELADA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,72.0,65_PLUS,IUNA,NOSSA SENHORA DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,78.0,65_PLUS,MARATAIZES,CIDADE NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,ARACRUZ,SANTA CRUZ,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,18.0,18_24,VITORIA,SAO PEDRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,VITORIA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,VITORIA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,RIO BANANAL,SAO SEBASTIAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,COLATINA,COLATINA VELHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,VILA VELHA,SANTA MONICA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,GUARAPARI,PEROCAO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,BAIXO GUANDU,VALPARAISO,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,NOVA CANAA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,SAO MATEUS,GURIRI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,ATILIO VIVACQUA,NITEROI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,25.0,25_34,CARIACICA,ITACIBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,VILA VELHA,IBES,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,GUARAPARI,PRAIA DO MORRO,FEMININO,AMARELA
violencia_domestica,violencia_social,,,27.0,25_34,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,NEGRA
violencia_domestica,violencia_social,,,32.0,25_34,NOVA VENECIA,MARGARETH,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,COLATINA,VILA LENIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,BARCELONA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,CARIACICA,PADRE GABRIEL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,ARACRUZ,COQUEIRAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,COLATINA,SAO MIGUEL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,SERRA,PALMEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,SOORETAMA,SALVADOR,FEMININO,NEGRA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,SERRA DOURADA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,COLATINA,MARIA DAS GRACAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,SERRA,COLINA DE LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,ARACRUZ,COQUEIRAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,COLATINA,BAUNILHA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,49.0,45_54,COLATINA,COLATINA VELHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,50.0,45_54,BARRA DE SAO FRANCISCO,CORREGO DO OURO,FEMININO,PARDA
violencia_domestica,violencia_social,,,52.0,45_54,SAO MATEUS,SANTO ANTONIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,56.0,55_64,SERRA,NOVA CARAPINA II,FEMININO,BRANCA
violencia_domestica,violencia_social,,,57.0,55_64,COLATINA,COLATINA VELHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,63.0,55_64,AFONSO CLAUDIO,PONTOES,FEMININO,PARDA
violencia_domestica,violencia_social,,,63.0,55_64,GUARAPARI,SANTA MONICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,11.0,0_14,PRESIDENTE KENNEDY,JAQUEIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,VILA PRUDENCIO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,SAO MATEUS,SEAC,FEMININO,NEGRA
violencia_domestica,violencia_social,,,21.0,18_24,BREJETUBA,MARAPE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,ARACRUZ,GUARANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,SAO MATEUS,SAO PEDRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,MARATAIZES,ILMENITA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,MUNIZ FREIRE,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,COLATINA,VICENTE SOELA,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,LINHARES,NOVA ESPERANCA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,SERRA,VISTA DA SERRA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,SERRA,FEU ROSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,JERONIMO MONTEIRO,VILA CRUZEIRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,VILA VELHA,BARRAMARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,SERRA,RESIDENCIAL JACARAIPE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,DOMINGOS MARTINS,PEROBAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,ARACRUZ,SANTA CRUZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,LINHARES,NOVA ESPERANCA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,38.0,35_44,ALFREDO CHAVES,ARAPONGA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,VITORIA,JARDIM CAMBURI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,SERRA,VILA MARIA NIOBE,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,COLATINA,SAO MIGUEL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,44.0,35_44,SAO MATEUS,SEAC,FEMININO,NEGRA
violencia_domestica,violencia_social,,,44.0,35_44,MARATAIZES,ILMENITA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,NOVA VENECIA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,PRESIDENTE KENNEDY,JAQUEIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,SAO GABRIEL DA PALHA,SANTA HELENA,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,MARATAIZES,PONTAL DA BARRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,SERRA,CIDADE POMAR,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,5.0,0_14,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,IUNA,PITO,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,ARACRUZ,VILA RICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,VILA VELHA,ULISSES GUIMARAES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,VARGEM ALTA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,COLATINA,AYRTON SENNA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,IUNA,PITO,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,VITORIA,RESISTENCIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,PRIMEIRO DE MAIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,IUNA,PEQUIA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,MONTANHA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,30.0,25_34,IUNA,PEQUIA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,BARRA DE SAO FRANCISCO,BAIRRO CRUZEIRO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,31.0,25_34,PINHEIROS,VILA NOVA,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,LINHARES,PLANALTO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,IUNA,PEQUIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,ARACRUZ,FATIMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,SAO MATEUS,RESIDENCIAL COLINA,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,VITORIA,NOVA PALESTINA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,VILA VELHA,JARDIM MARILANDIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,CARIACICA,PORTO DE CARIACICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,39.0,35_44,VITORIA,JARDIM CAMBURI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,VITORIA,NOVA PALESTINA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,ARACRUZ,ITAPARICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,VILA VELHA,JOCKEY DE ITAPARICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,CACHOEIRO DE ITAPEMIRIM,CORAMARA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,MARILANDIA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,VILA VELHA,BARRAMARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,SAO MATEUS,SAO PEDRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,ALEGRE,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,52.0,45_54,CARIACICA,PORTO DE CARIACICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,55.0,55_64,CACHOEIRO DE ITAPEMIRIM,MONTE BELO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,57.0,55_64,MARATAIZES,JABOTI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,62.0,55_64,CARIACICA,ITAQUARI,FEMININO,PARDA
violencia_domestica,violencia_social,,,63.0,55_64,VILA VELHA,JARDIM MARILANDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,69.0,65_PLUS,VIANA,PRIMAVERA,FEMININO,PARDA
violencia_domestica,violencia_social,,,16.0,15_17,CACHOEIRO DE ITAPEMIRIM,AMARAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,17.0,15_17,ALEGRE,GUARAREMA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,LINHARES,INTERLAGOS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,18.0,18_24,VILA VELHA,TERRA VERMELHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,VILA VELHA,TERRA VERMELHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,VILA VELHA,PRIMEIRO DE MAIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,RIO BANANAL,SAO SEBASTIAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,SERRA,NOVO HORIZONTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,VITORIA,JARDIM CAMBURI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,VILA VELHA,ALECRIM,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,VITORIA,DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,VILA VELHA,COQUEIRAL DE ITAPARICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,SERRA,SAO MARCOS II,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VILA VELHA,SANTA MONICA POPULAR,FEMININO,NEGRA
violencia_domestica,violencia_social,,,29.0,25_34,CACHOEIRO DE ITAPEMIRIM,VILAGE DA LUZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,CACHOEIRO DE ITAPEMIRIM,BNH,MASCULINO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,VILA VELHA,NOSSA SENHORA DA PENHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,ITARANA,CENTRO,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,COLATINA,JOAO MANOEL MENEGUELI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,LINHARES,SANTA CRUZ,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,CACHOEIRO DE ITAPEMIRIM,FE E RACA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,32.0,25_34,NOVA VENECIA,MARGARETH,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,SERRA,JARDIM TROPICAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,LINHARES,INTERLAGOS,MASCULINO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,ARACRUZ,GUARANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,SERRA,NOVO PORTO CANOA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,LINHARES,ARACA,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,ALEGRE,GUARAREMA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,SERRA,ELDORADO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,GUARAPARI,ITAPEBUSSU,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,CARIACICA,NOVO BRASIL,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,ANCHIETA,JOAO XXIII,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,SERRA,SAO PATRICIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,BARRA DE SAO FRANCISCO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,CARIACICA,JARDIM CAMPO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,VILA VELHA,PRAIA DA COSTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,CARIACICA,SANTA BARBARA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,SERRA,SAO JOAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,CARIACICA,VILA PRUDENCIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,SERRA,SAO JOAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,SAO MATEUS,FAZENDA PAULISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,56.0,55_64,CACHOEIRO DE ITAPEMIRIM,BNH,MASCULINO,NEGRA
violencia_domestica,violencia_social,,,57.0,55_64,CARIACICA,ITACIBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,58.0,55_64,GUARAPARI,TARTARUGA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,64.0,55_64,VILA VELHA,BARRAMARES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,67.0,65_PLUS,GUACUI,PARQUE INDUSTRIAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,14.0,0_14,LINHARES,SANTA CRUZ,FEMININO,NEGRA
violencia_domestica,violencia_social,,,15.0,15_17,CACHOEIRO DE ITAPEMIRIM,IBC,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,LINHARES,PALMITAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,BAIXO GUANDU,ROSARIO I,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,SERRA,NOVA CARAPINA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,CARIACICA,ITACIBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,ARACRUZ,IRAJA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,19.0,18_24,SERRA,JOSE DE ANCHIETA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,VIANA,NOVA BETHANIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,SERRA,NOVA CARAPINA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,VITORIA,TABUAZEIRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,ITAPEMIRIM,JOACIMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,VILA VELHA,BARRAMARES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,NOVA ROSA DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,CARIACICA,CASTELO BRANCO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,BREJETUBA,BAIRRO NOBRE,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,CACHOEIRO DE ITAPEMIRIM,AQUIDABAN,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,LINHARES,PALMITAL,FEMININO,PARDA
